BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#31'
	and p_type not like 'MEDIUM POLISHED%'
	and p_size in (32, 9, 44, 39, 38, 36, 21, 43)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#44   | STANDARD PLATED TIN       |      9 |          120
 Brand#55   | ECONOMY BURNISHED NICKEL  |     21 |          104
 Brand#54   | LARGE BURNISHED COPPER    |     38 |          100
 Brand#11   | LARGE BRUSHED STEEL       |     36 |           96
 Brand#44   | ECONOMY ANODIZED STEEL    |     44 |           96
 Brand#53   | PROMO BURNISHED BRASS     |     36 |           96
 Brand#11   | SMALL BRUSHED STEEL       |      9 |           92
 Brand#12   | SMALL POLISHED STEEL      |     38 |           92
 Brand#23   | LARGE BURNISHED COPPER    |     38 |           92
 Brand#23   | STANDARD POLISHED BRASS   |      9 |           92
 Brand#25   | MEDIUM BRUSHED STEEL      |     39 |           92
 Brand#32   | LARGE BRUSHED COPPER      |     39 |           92
 Brand#35   | LARGE ANODIZED COPPER     |     32 |           92
 Brand#35   | PROMO BURNISHED TIN       |      9 |           92
 Brand#41   | PROMO PLATED TIN          |     32 |           92
 Brand#43   | MEDIUM BRUSHED COPPER     |      9 |           92
 Brand#45   | ECONOMY PLATED TIN        |      9 |           92
 Brand#45   | SMALL PLATED STEEL        |     38 |           92
 Brand#52   | LARGE PLATED NICKEL       |     39 |           92
 Brand#52   | STANDARD POLISHED COPPER  |     32 |           92
 Brand#54   | STANDARD BRUSHED COPPER   |     38 |           92
 Brand#55   | SMALL PLATED COPPER       |     39 |           92
 Brand#13   | MEDIUM ANODIZED NICKEL    |     21 |           91
 Brand#11   | LARGE ANODIZED COPPER     |     36 |           88
 Brand#11   | LARGE PLATED BRASS        |     39 |           88
 Brand#14   | PROMO PLATED BRASS        |     32 |           88
 Brand#21   | SMALL BRUSHED NICKEL      |     21 |           88
 Brand#21   | STANDARD PLATED COPPER    |     32 |           88
 Brand#23   | SMALL POLISHED NICKEL     |     38 |           88
 Brand#23   | STANDARD BURNISHED NICKEL |     21 |           88
 Brand#32   | MEDIUM BRUSHED BRASS      |     32 |           88
 Brand#33   | PROMO BRUSHED STEEL       |     21 |           88
 Brand#34   | STANDARD PLATED COPPER    |     39 |           88
 Brand#35   | STANDARD PLATED TIN       |     44 |           88
 Brand#41   | ECONOMY BRUSHED BRASS     |     38 |           88
 Brand#41   | ECONOMY BRUSHED NICKEL    |     36 |           88
 Brand#44   | LARGE BURNISHED STEEL     |     32 |           88
 Brand#44   | LARGE BURNISHED STEEL     |     43 |           88
 Brand#44   | STANDARD PLATED NICKEL    |     36 |           88
 Brand#45   | ECONOMY POLISHED BRASS    |     43 |           88
 Brand#52   | MEDIUM BURNISHED STEEL    |     38 |           88
 Brand#52   | STANDARD ANODIZED TIN     |     36 |           88
 Brand#52   | STANDARD BURNISHED STEEL  |     38 |           88
 Brand#53   | ECONOMY BRUSHED NICKEL    |     32 |           88
 Brand#53   | PROMO POLISHED TIN        |     44 |           88
 Brand#53   | STANDARD BURNISHED COPPER |     38 |           88
 Brand#54   | LARGE BURNISHED TIN       |     43 |           88
 Brand#13   | SMALL ANODIZED TIN        |     38 |           87
 Brand#32   | STANDARD PLATED COPPER    |     43 |           87
 Brand#54   | STANDARD POLISHED BRASS   |     43 |           87
 Brand#12   | STANDARD BRUSHED TIN      |     36 |           84
 Brand#13   | SMALL POLISHED BRASS      |     21 |           84
 Brand#13   | SMALL POLISHED NICKEL     |      9 |           84
 Brand#15   | PROMO BURNISHED STEEL     |     32 |           84
 Brand#21   | LARGE PLATED COPPER       |     38 |           84
 Brand#22   | MEDIUM BRUSHED STEEL      |      9 |           84
 Brand#24   | PROMO ANODIZED BRASS      |     21 |           84
 Brand#24   | PROMO ANODIZED NICKEL     |     21 |           84
 Brand#25   | MEDIUM ANODIZED COPPER    |     43 |           84
 Brand#25   | MEDIUM ANODIZED COPPER    |     44 |           84
 Brand#32   | ECONOMY BRUSHED STEEL     |     39 |           84
 Brand#32   | ECONOMY POLISHED BRASS    |     32 |           84
 Brand#32   | MEDIUM BRUSHED STEEL      |     44 |           84
 Brand#32   | SMALL ANODIZED STEEL      |     38 |           84
 Brand#34   | ECONOMY ANODIZED NICKEL   |      9 |           84
 Brand#34   | ECONOMY BRUSHED STEEL     |     38 |           84
 Brand#41   | STANDARD BRUSHED TIN      |     44 |           84
 Brand#41   | STANDARD POLISHED NICKEL  |     43 |           84
 Brand#43   | PROMO BRUSHED STEEL       |     39 |           84
 Brand#44   | LARGE POLISHED NICKEL     |     43 |           84
 Brand#44   | STANDARD POLISHED TIN     |     21 |           84
 Brand#45   | SMALL ANODIZED COPPER     |     32 |           84
 Brand#51   | ECONOMY BURNISHED BRASS   |     44 |           84
 Brand#51   | LARGE PLATED COPPER       |      9 |           84
 Brand#51   | PROMO BRUSHED STEEL       |     44 |           84
 Brand#51   | PROMO BURNISHED STEEL     |     43 |           84
 Brand#52   | ECONOMY BURNISHED BRASS   |     38 |           84
 Brand#52   | PROMO BRUSHED TIN         |     32 |           84
 Brand#52   | STANDARD BRUSHED NICKEL   |     21 |           84
 Brand#52   | STANDARD BRUSHED NICKEL   |     32 |           84
 Brand#54   | PROMO POLISHED STEEL      |     32 |           84
 Brand#55   | LARGE BURNISHED STEEL     |     21 |           84
 Brand#13   | STANDARD BURNISHED STEEL  |     43 |           83
 Brand#22   | ECONOMY BURNISHED BRASS   |     39 |           83
 Brand#23   | MEDIUM ANODIZED NICKEL    |     44 |           83
 Brand#11   | LARGE BURNISHED STEEL     |     32 |           80
 Brand#11   | SMALL POLISHED COPPER     |     43 |           80
 Brand#11   | STANDARD POLISHED STEEL   |     38 |           80
 Brand#12   | LARGE BURNISHED NICKEL    |     21 |           80
 Brand#12   | LARGE PLATED BRASS        |     44 |           80
 Brand#12   | STANDARD BURNISHED NICKEL |     44 |           80
 Brand#12   | STANDARD PLATED COPPER    |     38 |           80
 Brand#13   | LARGE BRUSHED STEEL       |     32 |           80
 Brand#13   | LARGE BRUSHED TIN         |     21 |           80
 Brand#13   | SMALL BRUSHED TIN         |     38 |           80
 Brand#13   | SMALL PLATED COPPER       |     21 |           80
 Brand#14   | ECONOMY PLATED NICKEL     |     43 |           80
 Brand#14   | LARGE PLATED STEEL        |      9 |           80
 Brand#14   | PROMO BURNISHED COPPER    |     39 |           80
 Brand#15   | LARGE ANODIZED TIN        |     32 |           80
 Brand#15   | MEDIUM PLATED BRASS       |     32 |           80
 Brand#15   | PROMO PLATED COPPER       |     38 |           80
 Brand#15   | SMALL PLATED NICKEL       |     32 |           80
 Brand#15   | STANDARD ANODIZED STEEL   |     44 |           80
 Brand#15   | STANDARD PLATED BRASS     |     36 |           80
 Brand#21   | MEDIUM BURNISHED STEEL    |     38 |           80
 Brand#21   | PROMO BRUSHED COPPER      |     21 |           80
 Brand#21   | PROMO BURNISHED NICKEL    |     39 |           80
 Brand#21   | PROMO PLATED STEEL        |     21 |           80
 Brand#21   | PROMO POLISHED STEEL      |      9 |           80
 Brand#21   | STANDARD PLATED BRASS     |      9 |           80
 Brand#22   | ECONOMY BURNISHED TIN     |     39 |           80
 Brand#22   | LARGE BRUSHED TIN         |     43 |           80
 Brand#22   | PROMO PLATED COPPER       |     21 |           80
 Brand#22   | PROMO PLATED COPPER       |     39 |           80
 Brand#22   | SMALL POLISHED BRASS      |     43 |           80
 Brand#23   | STANDARD ANODIZED TIN     |     39 |           80
 Brand#23   | STANDARD POLISHED TIN     |     39 |           80
 Brand#24   | ECONOMY POLISHED COPPER   |     36 |           80
 Brand#24   | PROMO BURNISHED BRASS     |     32 |           80
 Brand#25   | LARGE POLISHED COPPER     |     36 |           80
 Brand#25   | STANDARD BRUSHED TIN      |     44 |           80
 Brand#32   | ECONOMY PLATED BRASS      |      9 |           80
 Brand#32   | PROMO POLISHED BRASS      |      9 |           80
 Brand#32   | PROMO POLISHED STEEL      |      9 |           80
 Brand#32   | SMALL BRUSHED BRASS       |      9 |           80
 Brand#32   | SMALL BURNISHED TIN       |     36 |           80
 Brand#32   | STANDARD ANODIZED TIN     |      9 |           80
 Brand#33   | ECONOMY ANODIZED COPPER   |     32 |           80
 Brand#33   | PROMO BRUSHED NICKEL      |     36 |           80
 Brand#33   | STANDARD BURNISHED BRASS  |      9 |           80
 Brand#33   | STANDARD PLATED BRASS     |     32 |           80
 Brand#33   | STANDARD PLATED NICKEL    |      9 |           80
 Brand#34   | ECONOMY BURNISHED BRASS   |     43 |           80
 Brand#34   | ECONOMY POLISHED COPPER   |     43 |           80
 Brand#34   | LARGE BRUSHED STEEL       |     43 |           80
 Brand#34   | SMALL PLATED STEEL        |     44 |           80
 Brand#35   | ECONOMY ANODIZED COPPER   |     36 |           80
 Brand#35   | ECONOMY PLATED STEEL      |      9 |           80
 Brand#35   | PROMO BURNISHED NICKEL    |      9 |           80
 Brand#41   | SMALL PLATED TIN          |     38 |           80
 Brand#41   | STANDARD BURNISHED NICKEL |     21 |           80
 Brand#42   | PROMO BRUSHED TIN         |     21 |           80
 Brand#42   | PROMO PLATED COPPER       |     44 |           80
 Brand#42   | SMALL BRUSHED BRASS       |     43 |           80
 Brand#42   | STANDARD BURNISHED TIN    |      9 |           80
 Brand#43   | ECONOMY BURNISHED STEEL   |     36 |           80
 Brand#43   | MEDIUM ANODIZED NICKEL    |     44 |           80
 Brand#43   | MEDIUM PLATED BRASS       |     36 |           80
 Brand#43   | MEDIUM PLATED TIN         |     38 |           80
 Brand#43   | STANDARD BRUSHED TIN      |     36 |           80
 Brand#44   | LARGE PLATED COPPER       |     39 |           80
 Brand#44   | LARGE PLATED TIN          |     44 |           80
 Brand#45   | LARGE ANODIZED NICKEL     |      9 |           80
 Brand#45   | LARGE POLISHED COPPER     |     38 |           80
 Brand#45   | PROMO POLISHED COPPER     |     39 |           80
 Brand#45   | STANDARD BURNISHED BRASS  |     32 |           80
 Brand#51   | ECONOMY POLISHED STEEL    |     43 |           80
 Brand#51   | LARGE PLATED TIN          |     21 |           80
 Brand#51   | MEDIUM BURNISHED TIN      |     43 |           80
 Brand#51   | PROMO BRUSHED STEEL       |     32 |           80
 Brand#51   | SMALL BRUSHED COPPER      |     21 |           80
 Brand#51   | STANDARD BURNISHED NICKEL |     44 |           80
 Brand#52   | LARGE PLATED BRASS        |     21 |           80
 Brand#52   | MEDIUM ANODIZED NICKEL    |     21 |           80
 Brand#52   | MEDIUM BRUSHED BRASS      |     36 |           80
 Brand#52   | PROMO BRUSHED TIN         |     21 |           80
 Brand#52   | PROMO BRUSHED TIN         |     44 |           80
 Brand#52   | PROMO PLATED STEEL        |     32 |           80
 Brand#52   | SMALL POLISHED COPPER     |     21 |           80
 Brand#52   | STANDARD BRUSHED TIN      |     44 |           80
 Brand#53   | ECONOMY PLATED COPPER     |      9 |           80
 Brand#53   | PROMO ANODIZED NICKEL     |     43 |           80
 Brand#53   | SMALL BRUSHED BRASS       |     36 |           80
 Brand#54   | ECONOMY POLISHED COPPER   |     43 |           80
 Brand#54   | LARGE ANODIZED BRASS      |     44 |           80
 Brand#55   | MEDIUM PLATED COPPER      |      9 |           80
 Brand#21   | SMALL PLATED TIN          |     39 |           79
 Brand#23   | LARGE POLISHED BRASS      |     43 |           79
 Brand#41   | SMALL PLATED TIN          |     32 |           79
 Brand#42   | ECONOMY BRUSHED STEEL     |     43 |           79
 Brand#51   | LARGE ANODIZED NICKEL     |     32 |           79
 Brand#52   | SMALL ANODIZED NICKEL     |     38 |           79
 Brand#54   | MEDIUM ANODIZED TIN       |     39 |           79
 Brand#11   | ECONOMY POLISHED STEEL    |     44 |           76
 Brand#11   | MEDIUM BRUSHED STEEL      |     32 |           76
 Brand#11   | PROMO BRUSHED TIN         |     44 |           76
 Brand#11   | STANDARD POLISHED COPPER  |     44 |           76
 Brand#12   | ECONOMY POLISHED BRASS    |     21 |           76
 Brand#12   | LARGE ANODIZED BRASS      |     21 |           76
 Brand#12   | LARGE BRUSHED STEEL       |     21 |           76
 Brand#12   | LARGE POLISHED NICKEL     |     38 |           76
 Brand#12   | LARGE POLISHED STEEL      |     39 |           76
 Brand#12   | PROMO ANODIZED COPPER     |     44 |           76
 Brand#12   | PROMO POLISHED NICKEL     |     38 |           76
 Brand#12   | SMALL PLATED BRASS        |     21 |           76
 Brand#12   | SMALL POLISHED TIN        |     38 |           76
 Brand#13   | MEDIUM ANODIZED STEEL     |     32 |           76
 Brand#13   | MEDIUM BURNISHED STEEL    |     38 |           76
 Brand#13   | PROMO POLISHED BRASS      |     39 |           76
 Brand#13   | SMALL BURNISHED BRASS     |      9 |           76
 Brand#13   | STANDARD PLATED BRASS     |     32 |           76
 Brand#13   | STANDARD PLATED COPPER    |     21 |           76
 Brand#13   | STANDARD POLISHED BRASS   |     21 |           76
 Brand#13   | STANDARD POLISHED COPPER  |     21 |           76
 Brand#14   | ECONOMY ANODIZED STEEL    |     36 |           76
 Brand#14   | ECONOMY POLISHED COPPER   |     36 |           76
 Brand#14   | ECONOMY POLISHED TIN      |     21 |           76
 Brand#14   | LARGE BURNISHED STEEL     |     21 |           76
 Brand#14   | MEDIUM BRUSHED TIN        |     36 |           76
 Brand#14   | MEDIUM PLATED NICKEL      |     43 |           76
 Brand#14   | PROMO BURNISHED BRASS     |      9 |           76
 Brand#14   | PROMO PLATED TIN          |     43 |           76
 Brand#14   | SMALL POLISHED TIN        |     36 |           76
 Brand#14   | STANDARD BRUSHED TIN      |     36 |           76
 Brand#15   | ECONOMY ANODIZED COPPER   |     21 |           76
 Brand#15   | LARGE BRUSHED NICKEL      |     32 |           76
 Brand#15   | MEDIUM BURNISHED STEEL    |     44 |           76
 Brand#15   | PROMO BURNISHED COPPER    |     21 |           76
 Brand#15   | SMALL BURNISHED STEEL     |     43 |           76
 Brand#15   | STANDARD ANODIZED TIN     |     38 |           76
