BEGIN;
BEGIN
select
	s_name,
	s_address
from
	supplier,
	nation
where
	s_suppkey in (
		select
			ps_suppkey
		from
			partsupp
		where
			ps_partkey in (
				select
					p_partkey
				from
					part
				where
					p_name like 'white%'
			)
			and ps_availqty > (
				select
					0.5 * sum(l_quantity)
				from
					lineitem
				where
					l_partkey = ps_partkey
					and l_suppkey = ps_suppkey
					and l_shipdate >= '1994-01-01'
					and l_shipdate < cast(date '1994-01-01' + interval '1 year' as date)
			)
	)
	and s_nationkey = n_nationkey
	and n_name = 'UNITED KINGDOM'
order by
	s_name;
          s_name           |                s_address                 
---------------------------+------------------------------------------
 Supplier#000000007        | s,4TicNGB4uO6PaSqNBUq
 Supplier#000000066        | qYdruFJQJYYiKvnNVmYfCVydVB8bcW,AW,U6SOV3
 Supplier#000000147        | oLdl SQpf,ZXebBw5F3g9
 Supplier#000000237        | NzEXFiPN5tnrZzs1E,uGeoEqolOlDYE7oQHnQWg
 Supplier#000000247        | 0bkES oiL2joJGmxdGwPfVCOL,pIQ4JNZBPnOR
 Supplier#000000270        | PM P65mhBoeFWkFMi9,
 Supplier#000000295        | gpm7fahY9j6YyTr Dozul
 Supplier#000000365        | SZaykm40Np0vOKp
 Supplier#000000426        | zjIHPRMAI8vF
 Supplier#000000429        | 6ITML8w7yXMd5wzp4xUYXX7rb
 Supplier#000000450        | t3hxOMnv5AFdpM4
 Supplier#000000506        | hnXNVHB1ao5rlGLkrS64kBz5C5rx7 R4dqO5CNv
 Supplier#000000511        | RWNdTEe,VJFarN4Pu7Xl
 Supplier#000000625        | 0zW5d Hyogg0z,sXxl1PHS0Ya,muKs4N dS7
 Supplier#000000630        | 6hLBs3Rnd5elLLVv1i p3A2U6G1dkIApKDkiCy
 Supplier#000000740        | vi82FyqGelGW0G1mpP17eDCBJRgNLvNi 
 Supplier#000000773        | U0Sh9u896MJve84VFCmc6TLb8RUmg9BzJJBks44
 Supplier#000000939        | mWBKbdzDn3yJNpOT8p
 Supplier#000000949        | a,UE,6nRVl2fCphkOoetR1ajIzAEJ1Aa1G1HV
 Supplier#000001074        | ee63e4oZmfmrtmqbxR90Jc,brxT
 Supplier#000001133        | cnqLejGYqbqrMVlxNiaY,JdcqQkHFYeyfum2Nv1w
 Supplier#000001140        | 8y7JNE7iXHBQhVaXtdye5iKZUI
 Supplier#000001185        | khazl747u4Qc4h,OL4BqmkEH4LzrmDsu6vq
 Supplier#000001215        | VAqI,tumyKBHkXAIU9v4luexhsYXvH4s
 Supplier#000001227        | cXdKu5KSQ1yaF,EiRLpcP
 Supplier#000001300        | UqX4pArRmxHi3LSB
 Supplier#000001394        | T4czIZ hTOWX2g,8AaSeMKn
 Supplier#000001480        | lb1yJFg3zCsjaIAP OHRC08sLRxnWEDZSvA14uA
 Supplier#000001512        | YXuyZTLmJh
 Supplier#000001537        | ZgxRuN5Jp,X8JmW3WHJbjy2nlOgUqlKEDO9a
 Supplier#000001594        | QG2VOcf1nf
 Supplier#000001646        | f0X8oohw5jcmKtacTCX71xgc
 Supplier#000001671        | WoqU0wH41AR
 Supplier#000001721        | VCPSMnjrsVDMT5,eVI0zMOgohV
 Supplier#000001791        | UxRinfHXInd11tz4,vRoQvB9gQMHs9pAfOf3yw1
 Supplier#000001900        | 9ZjkyBLy84mg5wvsW34ymQFzovjt5,1LCiNvVM4T
 Supplier#000001977        | U2su,G5WmihZ
 Supplier#000001998        | QwwByHZ9 JLIFToI4hp9qlDianI9uy
 Supplier#000002133        | 7jVZkJSH,kwQow 6
 Supplier#000002288        | mR6FnETCHNIWau EF19Kqi kG8Xq5BqwwAp3
 Supplier#000002632        | xb34n8O3vDE9
 Supplier#000002653        | QhF5puAJxt yLg4px2
 Supplier#000002755        | 96QubsRr9dKaOLDZc7dC
 Supplier#000002845        | ZOlKEPI,8ftemk3cAGokylKstRcZiBT0sc
 Supplier#000002850        | DRJkjJB9sELbmuvyCBjq61k2i4ICmt
 Supplier#000002874        | LqNZRLweFy4xU8,osnTUNiqk1
 Supplier#000002902        | lepogO7Z7RQdMaC3zz2YMy85F
 Supplier#000002950        | df M,arizMt1pWEpUbDGtFbc6MGQ
 Supplier#000002992        | 3KA5HGgzTK9GJOG4v2BtScFmL8sk e
 Supplier#000003002        | c0hweuB4hWi3gf0SA90AQjNmaglOQANz
 Supplier#000003147        | jIhW4pvcCF4K41rhP
 Supplier#000003440        | 93S5pntmWhw R6U4ZD ROQ,2gI17b3
 Supplier#000003514        | 63uWeHPVfzygvwEivG
 Supplier#000003532        | EOeuiiOn21OVpTlGguufFDFsbN1p0lhpxHp
 Supplier#000003538        | i9YJEjDfWE0As55QBPjpWo,r qQDz
 Supplier#000003540        | CvZqZfPshuE6mBTPEERtldwPVbWbRMGDvQc
 Supplier#000003587        | h UBYa wnNQuPDW3 9Jst7ohrl5ckLlF8M52
 Supplier#000003632        | YzyEutwcOJ6Urp6ct
 Supplier#000003641        | oZkYieP6fCKlV6LK5v2Cs6qNYfre 0IVd8Edd
 Supplier#000003794        | RZBP5zv,DVmlQUyr5Q 15NuLJGrLzYdPN3UpLDlj
 Supplier#000003842        | AW6OymN4xrhxYKaP
