BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#51'
	and p_type not like 'PROMO PLATED%'
	and p_size in (18, 25, 8, 22, 5, 19, 17, 27)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#32   | LARGE BURNISHED NICKEL    |     25 |          100
 Brand#33   | ECONOMY BRUSHED NICKEL    |     18 |          100
 Brand#42   | PROMO BURNISHED NICKEL    |     27 |          100
 Brand#55   | PROMO BURNISHED STEEL     |     22 |           99
 Brand#54   | STANDARD BRUSHED COPPER   |     19 |           96
 Brand#43   | LARGE PLATED COPPER       |     19 |           95
 Brand#15   | PROMO ANODIZED BRASS      |     22 |           92
 Brand#21   | MEDIUM PLATED COPPER      |     22 |           92
 Brand#24   | SMALL PLATED STEEL        |     17 |           92
 Brand#31   | STANDARD PLATED COPPER    |     27 |           92
 Brand#32   | ECONOMY ANODIZED BRASS    |      8 |           92
 Brand#33   | PROMO BURNISHED NICKEL    |      8 |           92
 Brand#34   | ECONOMY POLISHED BRASS    |     19 |           92
 Brand#34   | STANDARD PLATED COPPER    |     18 |           92
 Brand#42   | LARGE PLATED COPPER       |     18 |           92
 Brand#53   | SMALL PLATED BRASS        |      8 |           92
 Brand#45   | LARGE ANODIZED BRASS      |      5 |           91
 Brand#14   | ECONOMY BRUSHED COPPER    |     19 |           88
 Brand#15   | MEDIUM ANODIZED COPPER    |     22 |           88
 Brand#21   | MEDIUM BURNISHED TIN      |     22 |           88
 Brand#21   | SMALL BRUSHED COPPER      |     18 |           88
 Brand#24   | LARGE BRUSHED NICKEL      |     17 |           88
 Brand#31   | MEDIUM POLISHED BRASS     |     17 |           88
 Brand#31   | SMALL BRUSHED TIN         |      8 |           88
 Brand#33   | PROMO ANODIZED TIN        |      8 |           88
 Brand#34   | LARGE BRUSHED STEEL       |     19 |           88
 Brand#34   | MEDIUM ANODIZED COPPER    |      5 |           88
 Brand#34   | STANDARD BURNISHED NICKEL |     19 |           88
 Brand#35   | LARGE PLATED STEEL        |     25 |           88
 Brand#35   | SMALL PLATED TIN          |     19 |           88
 Brand#35   | STANDARD POLISHED COPPER  |     22 |           88
 Brand#41   | SMALL PLATED STEEL        |     27 |           88
 Brand#42   | STANDARD BURNISHED STEEL  |     22 |           88
 Brand#44   | STANDARD BURNISHED STEEL  |      5 |           88
 Brand#45   | LARGE ANODIZED NICKEL     |      5 |           88
 Brand#45   | SMALL PLATED NICKEL       |     19 |           88
 Brand#52   | PROMO BRUSHED STEEL       |     22 |           88
 Brand#54   | STANDARD BRUSHED NICKEL   |      5 |           88
 Brand#55   | SMALL ANODIZED NICKEL     |     22 |           88
 Brand#22   | ECONOMY ANODIZED TIN      |      5 |           87
 Brand#53   | SMALL BRUSHED STEEL       |     19 |           87
 Brand#11   | ECONOMY ANODIZED COPPER   |     27 |           84
 Brand#11   | STANDARD ANODIZED NICKEL  |     22 |           84
 Brand#12   | ECONOMY BRUSHED STEEL     |      5 |           84
 Brand#12   | MEDIUM BRUSHED BRASS      |     25 |           84
 Brand#12   | STANDARD PLATED NICKEL    |     18 |           84
 Brand#13   | ECONOMY PLATED BRASS      |     18 |           84
 Brand#13   | MEDIUM ANODIZED TIN       |     18 |           84
 Brand#13   | PROMO POLISHED NICKEL     |     22 |           84
 Brand#14   | ECONOMY POLISHED BRASS    |      5 |           84
 Brand#14   | LARGE BRUSHED NICKEL      |     27 |           84
 Brand#14   | MEDIUM POLISHED TIN       |     25 |           84
 Brand#14   | PROMO ANODIZED BRASS      |     25 |           84
 Brand#14   | PROMO ANODIZED TIN        |     17 |           84
 Brand#14   | SMALL BRUSHED NICKEL      |     27 |           84
 Brand#14   | SMALL BURNISHED STEEL     |     18 |           84
 Brand#14   | STANDARD POLISHED NICKEL  |     19 |           84
 Brand#15   | PROMO POLISHED TIN        |     22 |           84
 Brand#15   | SMALL PLATED NICKEL       |     22 |           84
 Brand#15   | STANDARD BRUSHED NICKEL   |     25 |           84
 Brand#21   | STANDARD ANODIZED STEEL   |     17 |           84
 Brand#22   | MEDIUM BRUSHED TIN        |     22 |           84
 Brand#22   | PROMO POLISHED COPPER     |      5 |           84
 Brand#23   | ECONOMY POLISHED NICKEL   |     25 |           84
 Brand#31   | PROMO BURNISHED COPPER    |      5 |           84
 Brand#32   | PROMO POLISHED BRASS      |      8 |           84
 Brand#32   | STANDARD PLATED STEEL     |     27 |           84
 Brand#33   | SMALL ANODIZED NICKEL     |     18 |           84
 Brand#33   | SMALL BRUSHED NICKEL      |     19 |           84
 Brand#34   | ECONOMY POLISHED COPPER   |      5 |           84
 Brand#35   | MEDIUM BURNISHED BRASS    |     18 |           84
 Brand#35   | PROMO BURNISHED NICKEL    |     19 |           84
 Brand#41   | ECONOMY POLISHED TIN      |     19 |           84
 Brand#41   | LARGE PLATED STEEL        |     17 |           84
 Brand#41   | LARGE PLATED TIN          |     18 |           84
 Brand#41   | PROMO BRUSHED TIN         |     22 |           84
 Brand#41   | SMALL POLISHED TIN        |     25 |           84
 Brand#43   | PROMO BRUSHED COPPER      |      5 |           84
 Brand#43   | STANDARD PLATED COPPER    |     27 |           84
 Brand#44   | LARGE PLATED BRASS        |     19 |           84
 Brand#44   | LARGE PLATED TIN          |     18 |           84
 Brand#44   | PROMO POLISHED STEEL      |     18 |           84
 Brand#44   | STANDARD BURNISHED BRASS  |     18 |           84
 Brand#45   | MEDIUM BURNISHED TIN      |      8 |           84
 Brand#45   | STANDARD POLISHED NICKEL  |     18 |           84
