BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 1
	and p_type like '%STEEL'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'ASIA'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'ASIA'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                 |     s_phone     |                                              s_comment                                               
-----------+---------------------------+---------------------------+-----------+---------------------------+------------------------------------------+-----------------+------------------------------------------------------------------------------------------------------
   9999.24 | Supplier#000093738        | VIETNAM                   |    843721 | Manufacturer#5            | i41AcvE9WcPvEy1gdt,MJ40ffH jsHpO4oY      | 31-378-390-3858 | ic requests. blithely final courts cajole carefully. idle requests haggle slyly. bold acco
   9999.06 | Supplier#000048423        | INDIA                     |   1373383 | Manufacturer#4            | AGi9fltL8hniyIiOQ,6PHb8Cp41PlN7y         | 18-880-650-5063 | en requests against the requests cajole slyly even, s
   9996.48 | Supplier#000013889        | INDIA                     |    263884 | Manufacturer#1            | caxKXEeVHyAMnK,JCqc                      | 18-188-323-4709 | uests boost slyly. regular theodolites poach quickly silent d
   9988.06 | Supplier#000014122        | INDONESIA                 |    239115 | Manufacturer#1            | WVMcmU2A9RyNpvd6nzIMmb5xMIwAmBwhHkQ      | 19-281-910-7097 | ss the blithely regular pinto beans. furiously final asymptotes could
   9988.06 | Supplier#000014122        | INDONESIA                 |   1889103 | Manufacturer#2            | WVMcmU2A9RyNpvd6nzIMmb5xMIwAmBwhHkQ      | 19-281-910-7097 | ss the blithely regular pinto beans. furiously final asymptotes could
   9983.67 | Supplier#000082741        | CHINA                     |   1707689 | Manufacturer#4            | C7 xh8L6k5b94Uy,G3KSss                   | 28-251-757-9571 | ironic somas boost fluffily carefully even theodolites. slyly regu
   9978.95 | Supplier#000096551        | INDIA                     |    171549 | Manufacturer#4            | TPoDCQDyfv6Oe                            | 18-517-487-7648 | ntegrate final, regular packages. carefully even acco
   9978.95 | Supplier#000096551        | INDIA                     |   1146528 | Manufacturer#4            | TPoDCQDyfv6Oe                            | 18-517-487-7648 | ntegrate final, regular packages. carefully even acco
   9969.06 | Supplier#000084584        | INDONESIA                 |   1284583 | Manufacturer#1            | 9J0Bhiuj7l,LOaMZh4                       | 19-606-984-3247 | long the ideas. regular, regular asymptotes wake finally ironic excuses? ironic realms about the reg
   9968.17 | Supplier#000015823        | INDIA                     |    965804 | Manufacturer#4            | VbwKZMEmIH                               | 18-573-773-8653 |  haggle. unusual platelets across the platelets should are after 
   9967.31 | Supplier#000074642        | VIETNAM                   |    874641 | Manufacturer#5            | b4bmG2SMOba3EFao6T14Bdg                  | 31-941-664-5085 |  the quickly pending asymptotes use quickly ev
   9965.49 | Supplier#000015077        | JAPAN                     |   1865040 | Manufacturer#4            | Brw8zXsIXeXG84EdC75YX08ib                | 22-303-144-8642 | ar deposits-- furiously unusual excuses integrate furiously. slyly
   9965.44 | Supplier#000071776        | VIETNAM                   |   1296739 | Manufacturer#2            | rKsxAQxB2OJaYjLzi7                       | 31-982-933-3503 | ages use fluffily quickly slow ideas. unusual, express requests slee
   9964.88 | Supplier#000000855        | INDONESIA                 |    650842 | Manufacturer#3            | ekQwhb9fh5VGIvMBJ m,yT571ICZpI,LEb1e     | 19-105-166-2849 | ess patterns sublate blithely-- slyly pending requests use carefully about 
   9962.01 | Supplier#000001252        | CHINA                     |    251247 | Manufacturer#4            | K4NQhYOSL2fnDgLS3                        | 28-109-976-7603 | n instructions integrate furiously carefully even instructions
   9962.01 | Supplier#000001252        | CHINA                     |    976242 | Manufacturer#2            | K4NQhYOSL2fnDgLS3                        | 28-109-976-7603 | n instructions integrate furiously carefully even instructions
   9961.23 | Supplier#000012662        | INDONESIA                 |    762647 | Manufacturer#3            | NpE,rCfLhCLkgkCkjR                       | 19-846-638-1195 | t the slyly regular instructions integrate furiously blithely pendin
   9954.64 | Supplier#000027733        | JAPAN                     |    352723 | Manufacturer#2            | wMLQPkLkripOnC5tNRrBfEVgtAn              | 22-787-697-5085 | bold accounts. special, i
    9953.1 | Supplier#000028784        | INDONESIA                 |    578773 | Manufacturer#3            | jCBzzWLmMqA98hn,,9OiFs07Tq9A6TFV858      | 19-254-110-1614 | accounts engage never. furiously ironic requests cajole blithely ironic warthogs
   9952.21 | Supplier#000096933        | VIETNAM                   |   1871914 | Manufacturer#2            | cAWzB8ZxOA9M0u,6JBry0Ihl,lmZrHGXo        | 31-219-242-5992 | y according to the thin, special
   9951.81 | Supplier#000046235        | JAPAN                     |    696222 | Manufacturer#1            | 2abYAvqPXzm9mDTjxKfGIme8OJAEMPIT         | 22-450-617-1688 | the furiously special deposits. slyly pending hockey players detect. carefully regular accounts a
