BEGIN;
BEGIN
select
	s_name,
	s_address
from
	supplier,
	nation
where
	s_suppkey in (
		select
			ps_suppkey
		from
			partsupp
		where
			ps_partkey in (
				select
					p_partkey
				from
					part
				where
					p_name like 'hot%'
			)
			and ps_availqty > (
				select
					0.5 * sum(l_quantity)
				from
					lineitem
				where
					l_partkey = ps_partkey
					and l_suppkey = ps_suppkey
					and l_shipdate >= '1996-01-01'
					and l_shipdate < cast(date '1996-01-01' + interval '1 year' as date)
			)
	)
	and s_nationkey = n_nationkey
	and n_name = 'IRAQ'
order by
	s_name;
          s_name           |                s_address                 
---------------------------+------------------------------------------
 Supplier#000000088        | yOshY8wwzMgS
 Supplier#000000113        | 5 YOpqbaHs7dR gG4EmXrI7XtA7DcnRMsWPU1z2D
 Supplier#000000280        | MZAJPsr3TS62ocxtRc
 Supplier#000000304        | b4rSMq4y hBDMJgcNp
 Supplier#000000344        | F mMVT6PuRj5S
 Supplier#000000493        | 7tdI3AtlDll57sj5K48WLX j5RDbc
 Supplier#000000559        | SkKThClbkbH8mIv
 Supplier#000000672        | iu9d66fGNBYX
 Supplier#000000698        | ciim3Adyrh1gqQlOsw0YYeF9gIfUM
 Supplier#000000772        | GxfKyTzgm 6bVmhZPQ6nUMCx5NSsl0 ATg1WccX
 Supplier#000000777        | oJlJ0xr1b9l3t IHmi9
 Supplier#000000872        | oJQEy8xyrptE
 Supplier#000000911        | TpZMQSDVVmgKZX9 wB,HY
 Supplier#000000916        | tD 9oW5VNUWTBQCpsISJO2TZCwFzKLdqIZoTWV6
 Supplier#000000963        | s3WbU6w31FgnuZVtwGnH6PkyZFg
 Supplier#000001093        | aOjHKEAu3tjFIlXMoX9F3,ahpotMrHcu
 Supplier#000001135        | 3bXoqoLQxbG,JGz7Wh2NDeULP2gI4kOv97wF8
 Supplier#000001147        | tI7YxKpJOUEQAuZ rCyjKKQwC7F72xs
 Supplier#000001162        | p5 1bgT,F7cZaIH
 Supplier#000001190        |  N3Dt82gW2i2qKlZF9uk
 Supplier#000001193        | Er,GdM4NurXk0L
 Supplier#000001205        | Y9,0L5ec9j2C3DiQ
 Supplier#000001219        | yYAruzzZdw8WCBRCunZoq0
 Supplier#000001335        | s408vkeaaJB1P2J1VbH 
 Supplier#000001449        | NFQzLwdOyj0LqRnlVKF
 Supplier#000001561        | rhXxtK22rXkYrQuR7,
 Supplier#000001590        | rEYMbl67PIcccPfu0jIi4BsqQrb
 Supplier#000001599        | rjcb4JsZbnkwBX90NGz90GjZUE01wp00eEB
 Supplier#000001625        | yKlKMbENR6bfmIu7aCFmbs
 Supplier#000001659        | Y,MPrFueR16
 Supplier#000001687        | 8NXUtXce9tLl LwaLanN8RG8ykJf
 Supplier#000001715        | zeMs3O9v3TNv
 Supplier#000001807        | AHdxwZCPjNpG
 Supplier#000002155        | caUd3klutQhu
 Supplier#000002169        | JKBnBaxV,0z4lwgBupYpPWIIaoCPUG
 Supplier#000002170        | Svxza OMMR2wreaBWPnjCscdmJHE,yy
 Supplier#000002212        | xqhdX258o1LfvMBdfu4ecQBwTEfnQVpdcGjj5fj
 Supplier#000002221        | 2VMpv3tW0Gvg6Y0gTeRHa7jYlRXVA
 Supplier#000002234        | ,Cb2T41MV4W4au vEhDGOuyNtVs4Y2O2
 Supplier#000002253        | ndzDYSa7RzMSOk
 Supplier#000002306        | M2jMA3sV,Ph1rbXecC rOATKGyadR
 Supplier#000002497        | 5aW2,OxhYoH
 Supplier#000002506        | adoloJGA7m7CVTyzzOCg9rV
 Supplier#000002617        | rgdjJRVgZQ2zadNW5QcvG5AayIuMh8
 Supplier#000002625        | a4V0rWemgbsT ZMj w7DB8rUbZ4F4lqqW5VKljQF
 Supplier#000002626        | GY8qLW3UCwiSMUb6IFlNlzA1oOdvH8knsUq5
 Supplier#000002656        | bBENRxX 9Kfod5X73nXWEnK8D2vDffdyGgiNy
 Supplier#000002678        | nnZNHDMCnZKTm
 Supplier#000002897        | qRXRzPDLAOXiG71h6RV6Yxzk7UACZ
 Supplier#000002930        | wMqzw,9XbQeExyiZVbMD
 Supplier#000002971        | kzp PsZ5N2uId,Lv2vED,F4mBMhO JPOWl2d
 Supplier#000003031        | IxvC,mH98sxToEwvuu5lS6m6h0Nvnpsb0rEL
 Supplier#000003056        | I8fnZ5uR787YgM5P1urcBhFF1ZeJ3FMesySwkE
 Supplier#000003078        | WM2MwAU0hKWYd3tY5Y8
 Supplier#000003302        | 6XW,uY7xlDDOJIFJxRuf
 Supplier#000003303        | 0E3ihSr0VseYg85LJVsY2Va3Qt9bAjz3ui7,C
 Supplier#000003308        | VVFuoh4ipur7tn1Y2
 Supplier#000003342        | qraFBSkyoax9iuMkr0L7OI20gj659WD
 Supplier#000003349        | wtTK9df9kY7mQ5QUM0Xe5bHLMRLgwE
 Supplier#000003350        | DFagiedXwjhXMyKCN8EmD7v3d I7xe8waL
 Supplier#000003381        | LjhuSMgpjJgc,eCYaEPg5QSCLwkj
 Supplier#000003533        | 81fVAnBKYv
 Supplier#000003644        | y5StdLT9IszUi,lRX2XwT5QF
 Supplier#000003758        | KRy66SUhGwhqLF5pGYevJGaCiCsrB
 Supplier#000003854        | thO,6KxFMs5NYmRZCC
 Supplier#000003909        | TjJ21ZlzfN
 Supplier#000003912        | Op7,1zt3MAxs34Qo4O W
 Supplier#000004024        | kl3Fg4mghjGogro1OYGt
 Supplier#000004026        | I692fFGW Wyp5QvrFLsI6K
 Supplier#000004049        | 4bGbv74ARNjKp,qFqi00
 Supplier#000004073        | c2G,jK,7ZQMS
 Supplier#000004131        | hWsnfB9eInc4Ru SN48
 Supplier#000004205        | S2OR,fUOmf3GSlKnW6
 Supplier#000004224        | czIAOSaOsPxmB1S
 Supplier#000004288        | yGXGVQybcGku GbzCgSunk0I1VwuJhr0i
 Supplier#000004312        | qFuileVgNCS0DR0
 Supplier#000004361        | VpieNNJe36AlthVOrdKZwGZLv4resSU
 Supplier#000004428        | X,luVfq9zRt26X7FqHlRNS
 Supplier#000004432        | IGGsVKCvj25EUkdNPe
 Supplier#000004512        | ueJ8icaozLDQqtqneSNza0r42334fnUM
 Supplier#000004548        | cw9sLpfz3LydurPH0Mqqq
 Supplier#000004586        | IdiDj6697TbZsAr0L9r8,t
 Supplier#000004604        | o4cyLBnefy7,k6cvp5
 Supplier#000004739        | uHhDoxEOZTq7pIQKCCuz8INR
 Supplier#000004780        | 38KXwQ8CWIXIXy19 ,R0ENCJEj,yjiRTq9bbY
 Supplier#000004832        | M5CojlGp1 qu0ZGthJJDEzBU5vElXp
 Supplier#000004850        | TyfW3T dKVmzem4JDv7E6pY4KEg6m,mVU54wH
 Supplier#000004857        | XGMR6l 7NqtVjxv
 Supplier#000004872        | rzX92i5RX1oSwuhTsF8 ZX34v
 Supplier#000004921        | UTT9MiyzVrXqZ9JYtjCYiUuEstt
 Supplier#000004945        | yI71,qR3g,1x2zi4IDEKBgf0vuCdCSN
 Supplier#000004978        | Ho8kbrr7BjnPLDZWY3H2bjT51EHL3KfwqE4o
 Supplier#000004995        | dlNt sgtcaHV5ndDdO
 Supplier#000005001        | s iUGQbuWhvELOocTqH0sln6hRbYpu,cLiNioxLq
 Supplier#000005019        | 4BJhH,Wczz
 Supplier#000005035        | 6tCE9az7TfoPv6qAUKdw2vRtVTVefQLJ4nO1yer
 Supplier#000005049        | 22J7yDqk9pnGoguOvx0x
 Supplier#000005096        | L2TkpCTm9UqTEo8L1qu22B,4,2
 Supplier#000005151        | zMRPoZdcswKgAc
 Supplier#000005276        | inh0KOhRfLM7WRhdRNvJJDQx
 Supplier#000005343        | 0JtugdtneLhtOMcZJ60GILnDDv9RS1
 Supplier#000005389        | 9ahcfntXIusWZvO8pD6kxBqppWkSoxSf
 Supplier#000005402        | OUbmvNUOfWJKa7QI2UmITdNtmWn
 Supplier#000005440        | hJm0W8Dffq7XJgpv,CmUhog
 Supplier#000005477        | fOzXmCgwtUn E2O8R8NXiDYLibNr8ThjiTJXJZ
 Supplier#000005496        | ZBA2jz7rycLep,
 Supplier#000005509        | 40BShwTmsunjcYDsaIEtBTejO7EK
 Supplier#000005524        | yQUF2VQmVgsJy4dAifWzYT
 Supplier#000005550        | c5FSo32Sb0CrRwFpK9RoCVTSPEY
 Supplier#000005652        | fkt9h2fGMaJAPgWk9tyZdwTjau4drG
 Supplier#000005692        | 335mZ92x7onPQOtTY7VoXH
 Supplier#000005732        | ,0tVFQMFpshc2MoTOxRPY
 Supplier#000005807        | y4OEw7UCy05r4q4O3x,pOPD2S
 Supplier#000005831        | MY rnEWm8bes4Z
 Supplier#000005847        | obol3bfh0zWi
 Supplier#000005852        | gc7fELbvE,fB4XCvThrg,
 Supplier#000005876        | gao cf6F4AVlabFh2X8pEJQdVQ1E
 Supplier#000005880        | ,kWeCiR0Z0FKHgtlSl
 Supplier#000005961        | IWgRlEcGotZr3TViHAe
 Supplier#000006130        | 1yf,zRSF7QiHHbMAcw5SZN4a6PYwM,Wu68
 Supplier#000006147        | ZBR7JPWLlgCKCA3QJ5DcVRaU
 Supplier#000006246        | bZfRctecsVimCe1Uc8, 1iJ2ZjYV7Yo,Pb
 Supplier#000006331        | P0Va2RoE8ZN5UHgsHr4YLz
 Supplier#000006396        | Zw7uydYx7jR4eBupXo
 Supplier#000006403        | VVR,QQ0CKk 59JyAMgk3LG71ZU2L8oFM3
 Supplier#000006418        | kfgHHiyyspAilMlCo
 Supplier#000006432        | HEGX9DKcGuIEGvyUGj0JQ
 Supplier#000006523        | QYA7LJ8f3qcqUW70f8x2 7nU9Xf1BRh20iV
 Supplier#000006655        | ncrPA0O7hFroxmRn3io
 Supplier#000006688        | 7la7usoFEFhQRTyE7t71,u,KcY5u8fCJ
 Supplier#000006710        | QTW4Ykw8brmlqB8tfndv62o
 Supplier#000006778        | fYY4Fb1rFZFEetR11tNQGoQxk
 Supplier#000006843        | JDyLWm,Nn8,Pkfx,9zB,iWgq 4
 Supplier#000006934        | wnar78tt,IXV
 Supplier#000006987        | UH1zBxTNjTminnmHRe h YUT1eR
 Supplier#000007008        | BXISIGR033SlhlceM,XAOqjeQGIvd,iNg
 Supplier#000007052        | EvvMY80H5gifhB5a82U4Q0FtttnZ3npEYJ
 Supplier#000007222        | uNRJrTpZQITrXmU
 Supplier#000007245        | 5VOUnvxlJeOJ
 Supplier#000007293        | uM3PEucMaB,xZXl9hd90bccWMQ,
 Supplier#000007309        | BmjrvlihSVhZzs8pLNF4xW,R1Dn eiuGR
 Supplier#000007405        | dTwfunl43XW25C94xZtQRbs
 Supplier#000007408        | fEZ1,SsXEwVGW1C8p6xHCoIlDWQm1tdhE
 Supplier#000007415        | JJYykAlP0FsVdL
 Supplier#000007457        | 5aSV83RQFpd,2y1uGvZjGQcM0bFuyT
 Supplier#000007530        | ZkAmi98  D80jbq,z2GcN8
 Supplier#000007557        | udLvpjNvIx9qeRNdjL1ZAO0OZNOBo6h
 Supplier#000007617        | eX9oIlq qy74YfKC ,H6W4
 Supplier#000007633        |  rsl6lh6tEzOKpo6r8ph3A1OuqK zEOBs5Y7l
 Supplier#000007679        | iof985EIANf1XPdezBY8k
 Supplier#000007724        | 6IpJsjVfwtw9j
 Supplier#000007745        | jVuyRb0vzpQU yQRSd9bup2qxxmIGX
 Supplier#000007765        |  qjlJI,ztseRFnn
 Supplier#000007796        | CCT1dU6BWEuQqkx2ncjUv0Pivw6Dn5V1,z,tA
 Supplier#000007805        | 6LxaWLIsA9kAJn97S6aR5WMfowcg,n7i,Q
 Supplier#000007812        | Q1MxuD0miQqNYh
 Supplier#000007837        | tMhT9m4e3qgs
 Supplier#000007838        |  gla4bzJkQP7mcmDfq54ajUJD4Pi9OMDzGdDP r
 Supplier#000007877        | rCq0Pz7 dpLDT
 Supplier#000007916        | h0yS1ULM2u53tqGxDg2L4eYtxw
 Supplier#000008029        | kiqxSOLZYBKI,Hu2a0gV848p0peMk6CdRa
 Supplier#000008045        | xlJ6zQhjNVCFJ KM2Qqm XCvvYbe
