Linux 3.0.101-0.15-default (axle) 	11/18/2014 	_x86_64_

08:13:44 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:14:44 PM     all     79.57      0.00     18.65      0.01      0.00      1.77
08:15:44 PM     all     76.74      0.00     20.44      0.00      0.00      2.81
08:16:44 PM     all     78.90      0.00     18.48      0.00      0.00      2.62
08:17:44 PM     all     74.80      0.00     22.29      0.00      0.00      2.91
08:18:44 PM     all     77.56      0.00     20.93      0.00      0.00      1.51
08:19:44 PM     all     76.91      0.00     21.04      0.00      0.00      2.05
08:20:44 PM     all     77.27      0.00     21.45      0.00      0.00      1.28
08:21:44 PM     all     72.44      0.00     25.86      0.00      0.00      1.71
08:22:44 PM     all     74.06      0.00     24.73      0.00      0.00      1.21
08:23:44 PM     all     74.90      0.00     23.52      0.00      0.00      1.58
08:24:44 PM     all     75.88      0.00     22.49      0.00      0.00      1.63
08:25:44 PM     all     79.69      0.00     19.33      0.00      0.00      0.98
08:26:44 PM     all     77.80      0.00     21.84      0.00      0.00      0.36
08:27:44 PM     all     75.57      0.00     21.04      0.00      0.00      3.39
08:28:44 PM     all     40.93      0.00     14.70      0.00      0.00     44.37
08:29:44 PM     all      9.71      0.00      3.63      0.00      0.00     86.66
08:30:44 PM     all      5.43      0.00      1.11      0.00      0.00     93.46
08:31:44 PM     all      4.99      0.00      1.70      0.00      0.00     93.32
08:32:44 PM     all      5.37      0.00      1.82      0.00      0.00     92.81
08:33:44 PM     all      4.18      0.00      1.36      0.00      0.00     94.45
08:34:44 PM     all      5.18      0.00      1.45      0.00      0.00     93.38
08:35:44 PM     all      5.64      0.00      1.24      0.00      0.00     93.12
08:36:44 PM     all      5.65      0.00      1.86      0.00      0.00     92.50
08:37:44 PM     all      5.86      0.00      2.35      0.00      0.00     91.78
